department,commodity_desc,week_no,weekly_sales_value
PASTRY,BAKERY PARTY TRAYS,63,14.98
PASTRY,BAKERY PARTY TRAYS,64,3.99
PASTRY,BAKERY PARTY TRAYS,67,10.28
PASTRY,BAKERY PARTY TRAYS,70,42.95
PASTRY,BAKERY PARTY TRAYS,72,11.97
PASTRY,BAKERY PARTY TRAYS,73,7.98
PASTRY,BAKERY PARTY TRAYS,74,3.99
PASTRY,BAKERY PARTY TRAYS,77,3.99
PASTRY,BAKERY PARTY TRAYS,79,3.99
PASTRY,BAKERY PARTY TRAYS,80,3.99
PASTRY,BAKERY PARTY TRAYS,81,11.98
PASTRY,BAKERY PARTY TRAYS,82,20.97
PASTRY,BAKERY PARTY TRAYS,83,13.98
PASTRY,BAKERY PARTY TRAYS,84,41.94
PASTRY,BAKERY PARTY TRAYS,86,10.98
PASTRY,BAKERY PARTY TRAYS,87,74.88
PASTRY,BAKERY PARTY TRAYS,88,18.98
PASTRY,BAKERY PARTY TRAYS,89,10.98
PASTRY,BAKERY PARTY TRAYS,90,37.36
PASTRY,BAKERY PARTY TRAYS,91,59.92
PASTRY,BAKERY PARTY TRAYS,92,32.72
PASTRY,BAKERY PARTY TRAYS,93,11.98
PASTRY,BAKERY PARTY TRAYS,94,27.96
PASTRY,BAKERY PARTY TRAYS,96,19.97
PASTRY,BAKERY PARTY TRAYS,97,11.98
PASTRY,BAKERY PARTY TRAYS,98,26.95
PASTRY,BAKERY PARTY TRAYS,99,19.97
PASTRY,BAKERY PARTY TRAYS,100,10.99
PASTRY,BAKERY PARTY TRAYS,102,3.99
PASTRY,BREAD,1,16.22
PASTRY,BREAD,2,30.45
PASTRY,BREAD,3,18.22
PASTRY,BREAD,4,21.21
PASTRY,BREAD,5,45.49
PASTRY,BREAD,6,37.91
PASTRY,BREAD,7,69.88
PASTRY,BREAD,8,46.08
PASTRY,BREAD,9,39.7
PASTRY,BREAD,10,78.59
PASTRY,BREAD,11,106.56
PASTRY,BREAD,12,108.62
PASTRY,BREAD,13,98.76
PASTRY,BREAD,14,117.49
PASTRY,BREAD,15,143.77
PASTRY,BREAD,16,188.65
PASTRY,BREAD,17,148.43
PASTRY,BREAD,18,151.46
PASTRY,BREAD,19,180.38
PASTRY,BREAD,20,153.74
PASTRY,BREAD,21,151.73
PASTRY,BREAD,22,138.88
PASTRY,BREAD,23,167.95
PASTRY,BREAD,24,190.77
PASTRY,BREAD,25,171.93
PASTRY,BREAD,26,193.45
PASTRY,BREAD,27,177.16
PASTRY,BREAD,28,175.75
PASTRY,BREAD,29,180.72
PASTRY,BREAD,30,189.08
PASTRY,BREAD,31,178.41
PASTRY,BREAD,32,184.79
PASTRY,BREAD,33,152.95
PASTRY,BREAD,34,175.73
PASTRY,BREAD,35,186.87
PASTRY,BREAD,36,180.36
PASTRY,BREAD,37,193.06
PASTRY,BREAD,38,199.07
PASTRY,BREAD,39,218.16
PASTRY,BREAD,40,263.91
PASTRY,BREAD,41,207.72
PASTRY,BREAD,42,202.23
PASTRY,BREAD,43,225.38
PASTRY,BREAD,44,200.23
PASTRY,BREAD,45,204.7
PASTRY,BREAD,46,216.5
PASTRY,BREAD,47,230.52
PASTRY,BREAD,48,183.78
PASTRY,BREAD,49,205.33
PASTRY,BREAD,50,232.03
PASTRY,BREAD,51,212.52
PASTRY,BREAD,52,201.45
PASTRY,BREAD,53,175.35
PASTRY,BREAD,54,172.99
PASTRY,BREAD,55,161.27
PASTRY,BREAD,56,202.98
PASTRY,BREAD,57,199.15
PASTRY,BREAD,58,165.35
PASTRY,BREAD,59,205.23
PASTRY,BREAD,60,161.25
PASTRY,BREAD,61,173.78
PASTRY,BREAD,62,162.1
PASTRY,BREAD,63,161.83
PASTRY,BREAD,64,170.65
PASTRY,BREAD,65,202.13
PASTRY,BREAD,66,129.31
PASTRY,BREAD,67,189.77
PASTRY,BREAD,68,230.17
PASTRY,BREAD,69,144.37
PASTRY,BREAD,70,176.2
PASTRY,BREAD,71,152.56
PASTRY,BREAD,72,194.56
PASTRY,BREAD,73,179.49
PASTRY,BREAD,74,190.91
PASTRY,BREAD,75,157.01
PASTRY,BREAD,76,203.16
PASTRY,BREAD,77,186.79
PASTRY,BREAD,78,158.71
PASTRY,BREAD,79,184.6
PASTRY,BREAD,80,208.74
PASTRY,BREAD,81,207.61
PASTRY,BREAD,82,148.82
PASTRY,BREAD,83,172.1
PASTRY,BREAD,84,213.08
PASTRY,BREAD,85,203.67
PASTRY,BREAD,86,247.27
PASTRY,BREAD,87,196.71
PASTRY,BREAD,88,149.74
PASTRY,BREAD,89,177.31
PASTRY,BREAD,90,205.61
PASTRY,BREAD,91,248.72
PASTRY,BREAD,92,233.04
PASTRY,BREAD,93,228.64
PASTRY,BREAD,94,257.91
PASTRY,BREAD,95,222.51
PASTRY,BREAD,96,207.71
PASTRY,BREAD,97,206.05
PASTRY,BREAD,98,227.03
PASTRY,BREAD,99,222.54
PASTRY,BREAD,100,196.08
PASTRY,BREAD,101,201.5
PASTRY,BREAD,102,115.63
PASTRY,BREAKFAST SWEETS,1,27.11
PASTRY,BREAKFAST SWEETS,2,41.4
PASTRY,BREAKFAST SWEETS,3,42.75
PASTRY,BREAKFAST SWEETS,4,43.82
PASTRY,BREAKFAST SWEETS,5,94.16
PASTRY,BREAKFAST SWEETS,6,58.55
PASTRY,BREAKFAST SWEETS,7,78.34
PASTRY,BREAKFAST SWEETS,8,126.59
PASTRY,BREAKFAST SWEETS,9,100.55
PASTRY,BREAKFAST SWEETS,10,107.37
PASTRY,BREAKFAST SWEETS,11,175.46
PASTRY,BREAKFAST SWEETS,12,134.19
PASTRY,BREAKFAST SWEETS,13,163.75
PASTRY,BREAKFAST SWEETS,14,179.76
PASTRY,BREAKFAST SWEETS,15,209.07
PASTRY,BREAKFAST SWEETS,16,193.5
PASTRY,BREAKFAST SWEETS,17,182.89
PASTRY,BREAKFAST SWEETS,18,203.58
PASTRY,BREAKFAST SWEETS,19,176.83
PASTRY,BREAKFAST SWEETS,20,182.8
PASTRY,BREAKFAST SWEETS,21,188.48
PASTRY,BREAKFAST SWEETS,22,180.39
PASTRY,BREAKFAST SWEETS,23,198.47
PASTRY,BREAKFAST SWEETS,24,143.98
PASTRY,BREAKFAST SWEETS,25,237.83
PASTRY,BREAKFAST SWEETS,26,238.26
PASTRY,BREAKFAST SWEETS,27,241.2
PASTRY,BREAKFAST SWEETS,28,180.84
PASTRY,BREAKFAST SWEETS,29,212.88
PASTRY,BREAKFAST SWEETS,30,177.91
PASTRY,BREAKFAST SWEETS,31,196.66
PASTRY,BREAKFAST SWEETS,32,176.34
PASTRY,BREAKFAST SWEETS,33,169.82
PASTRY,BREAKFAST SWEETS,34,220.38
PASTRY,BREAKFAST SWEETS,35,164.47
PASTRY,BREAKFAST SWEETS,36,196.53
PASTRY,BREAKFAST SWEETS,37,233.88
PASTRY,BREAKFAST SWEETS,38,305.21
PASTRY,BREAKFAST SWEETS,39,174.78
PASTRY,BREAKFAST SWEETS,40,207.9
PASTRY,BREAKFAST SWEETS,41,214.06
PASTRY,BREAKFAST SWEETS,42,222.78
PASTRY,BREAKFAST SWEETS,43,165.83
PASTRY,BREAKFAST SWEETS,44,158.15
PASTRY,BREAKFAST SWEETS,45,120.53
PASTRY,BREAKFAST SWEETS,46,235.45
PASTRY,BREAKFAST SWEETS,47,211.56
PASTRY,BREAKFAST SWEETS,48,156.85
PASTRY,BREAKFAST SWEETS,49,234.03
PASTRY,BREAKFAST SWEETS,50,214.87
PASTRY,BREAKFAST SWEETS,51,178.73
PASTRY,BREAKFAST SWEETS,52,213.79
PASTRY,BREAKFAST SWEETS,53,218.69
PASTRY,BREAKFAST SWEETS,54,256.68
PASTRY,BREAKFAST SWEETS,55,203.35
PASTRY,BREAKFAST SWEETS,56,211.98
PASTRY,BREAKFAST SWEETS,57,215.51
PASTRY,BREAKFAST SWEETS,58,210.16
PASTRY,BREAKFAST SWEETS,59,209.05
PASTRY,BREAKFAST SWEETS,60,279.95
PASTRY,BREAKFAST SWEETS,61,219.69
PASTRY,BREAKFAST SWEETS,62,165.42
PASTRY,BREAKFAST SWEETS,63,219.29
PASTRY,BREAKFAST SWEETS,64,245.72
PASTRY,BREAKFAST SWEETS,65,236.6
PASTRY,BREAKFAST SWEETS,66,236.5
PASTRY,BREAKFAST SWEETS,67,205.4
PASTRY,BREAKFAST SWEETS,68,288.98
PASTRY,BREAKFAST SWEETS,69,198.25
PASTRY,BREAKFAST SWEETS,70,198.88
PASTRY,BREAKFAST SWEETS,71,235.49
PASTRY,BREAKFAST SWEETS,72,316.62
PASTRY,BREAKFAST SWEETS,73,245.7
PASTRY,BREAKFAST SWEETS,74,208.46
PASTRY,BREAKFAST SWEETS,75,165.35
PASTRY,BREAKFAST SWEETS,76,176.98
PASTRY,BREAKFAST SWEETS,77,196.69
PASTRY,BREAKFAST SWEETS,78,208.36
PASTRY,BREAKFAST SWEETS,79,274.17
PASTRY,BREAKFAST SWEETS,80,213.86
PASTRY,BREAKFAST SWEETS,81,181.98
PASTRY,BREAKFAST SWEETS,82,184.3
PASTRY,BREAKFAST SWEETS,83,191.61
PASTRY,BREAKFAST SWEETS,84,221.4
PASTRY,BREAKFAST SWEETS,85,237.59
PASTRY,BREAKFAST SWEETS,86,194.33
PASTRY,BREAKFAST SWEETS,87,182.7
PASTRY,BREAKFAST SWEETS,88,156.98
PASTRY,BREAKFAST SWEETS,89,222.45
PASTRY,BREAKFAST SWEETS,90,248.36
PASTRY,BREAKFAST SWEETS,91,179.97
PASTRY,BREAKFAST SWEETS,92,211.81
PASTRY,BREAKFAST SWEETS,93,214.76
PASTRY,BREAKFAST SWEETS,94,155.01
PASTRY,BREAKFAST SWEETS,95,232.13
PASTRY,BREAKFAST SWEETS,96,232.68
PASTRY,BREAKFAST SWEETS,97,244.4
PASTRY,BREAKFAST SWEETS,98,233.43
PASTRY,BREAKFAST SWEETS,99,252.73
PASTRY,BREAKFAST SWEETS,100,231.63
PASTRY,BREAKFAST SWEETS,101,173.64
PASTRY,BREAKFAST SWEETS,102,123.39
PASTRY,CAKES,1,45.83
PASTRY,CAKES,2,18.48
PASTRY,CAKES,3,64.18
PASTRY,CAKES,4,116.56
PASTRY,CAKES,5,154.35
PASTRY,CAKES,6,110.85
PASTRY,CAKES,7,257.04
PASTRY,CAKES,8,189.93
PASTRY,CAKES,9,190.15
PASTRY,CAKES,10,239.42
PASTRY,CAKES,11,247.84
PASTRY,CAKES,12,293.05
PASTRY,CAKES,13,266.07
PASTRY,CAKES,14,256.01
PASTRY,CAKES,15,425.26
PASTRY,CAKES,16,360.97
PASTRY,CAKES,17,320.9
PASTRY,CAKES,18,216.56
PASTRY,CAKES,19,322.25
PASTRY,CAKES,20,485.0
PASTRY,CAKES,21,523.86
PASTRY,CAKES,22,253.37
PASTRY,CAKES,23,443.4
PASTRY,CAKES,24,470.11
PASTRY,CAKES,25,491.3
PASTRY,CAKES,26,418.11
PASTRY,CAKES,27,299.37
PASTRY,CAKES,28,352.85
PASTRY,CAKES,29,374.36
PASTRY,CAKES,30,373.42
PASTRY,CAKES,31,269.23
PASTRY,CAKES,32,729.66
PASTRY,CAKES,33,334.79
PASTRY,CAKES,34,351.14
PASTRY,CAKES,35,375.45
PASTRY,CAKES,36,371.59
PASTRY,CAKES,37,384.69
PASTRY,CAKES,38,385.51
PASTRY,CAKES,39,440.54
PASTRY,CAKES,40,310.61
PASTRY,CAKES,41,246.03
PASTRY,CAKES,42,434.67
PASTRY,CAKES,43,302.94
PASTRY,CAKES,44,601.81
PASTRY,CAKES,45,391.41
PASTRY,CAKES,46,467.58
PASTRY,CAKES,47,610.78
PASTRY,CAKES,48,274.4
PASTRY,CAKES,49,211.38
PASTRY,CAKES,50,456.71
PASTRY,CAKES,51,306.4
PASTRY,CAKES,52,570.44
PASTRY,CAKES,53,306.24
PASTRY,CAKES,54,381.78
PASTRY,CAKES,55,340.26
PASTRY,CAKES,56,504.67
PASTRY,CAKES,57,352.08
PASTRY,CAKES,58,584.0
PASTRY,CAKES,59,329.6
PASTRY,CAKES,60,682.27
PASTRY,CAKES,61,564.9
PASTRY,CAKES,62,594.35
PASTRY,CAKES,63,489.64
PASTRY,CAKES,64,623.34
PASTRY,CAKES,65,432.08
PASTRY,CAKES,66,413.42
PASTRY,CAKES,67,564.82
PASTRY,CAKES,68,235.76
PASTRY,CAKES,69,420.2
PASTRY,CAKES,70,486.67
PASTRY,CAKES,71,343.66
PASTRY,CAKES,72,476.83
PASTRY,CAKES,73,489.83
PASTRY,CAKES,74,323.26
PASTRY,CAKES,75,349.71
PASTRY,CAKES,76,552.9
PASTRY,CAKES,77,380.11
PASTRY,CAKES,78,358.29
PASTRY,CAKES,79,310.52
PASTRY,CAKES,80,624.43
PASTRY,CAKES,81,290.97
PASTRY,CAKES,82,499.57
PASTRY,CAKES,83,374.28
PASTRY,CAKES,84,514.5
PASTRY,CAKES,85,482.94
PASTRY,CAKES,86,342.31
PASTRY,CAKES,87,510.0
PASTRY,CAKES,88,443.0
PASTRY,CAKES,89,301.23
PASTRY,CAKES,90,360.31
PASTRY,CAKES,91,402.07
PASTRY,CAKES,92,325.47
PASTRY,CAKES,93,445.52
PASTRY,CAKES,94,266.09
PASTRY,CAKES,95,255.39
PASTRY,CAKES,96,513.65
PASTRY,CAKES,97,284.57
PASTRY,CAKES,98,650.66
PASTRY,CAKES,99,525.09
PASTRY,CAKES,100,459.11
PASTRY,CAKES,101,334.84
PASTRY,CAKES,102,184.85
PASTRY,COOKIES,1,28.46
PASTRY,COOKIES,2,14.39
PASTRY,COOKIES,3,26.98
PASTRY,COOKIES,4,43.96
PASTRY,COOKIES,5,41.96
PASTRY,COOKIES,6,33.41
PASTRY,COOKIES,7,68.17
PASTRY,COOKIES,8,74.39
PASTRY,COOKIES,9,98.9
PASTRY,COOKIES,10,90.49
PASTRY,COOKIES,11,169.93
PASTRY,COOKIES,12,119.79
PASTRY,COOKIES,13,114.16
PASTRY,COOKIES,14,120.2
PASTRY,COOKIES,15,200.59
PASTRY,COOKIES,16,187.94
PASTRY,COOKIES,17,151.24
PASTRY,COOKIES,18,143.06
PASTRY,COOKIES,19,175.11
PASTRY,COOKIES,20,153.26
PASTRY,COOKIES,21,123.07
PASTRY,COOKIES,22,157.94
PASTRY,COOKIES,23,216.46
PASTRY,COOKIES,24,175.03
PASTRY,COOKIES,25,147.7
PASTRY,COOKIES,26,105.72
PASTRY,COOKIES,27,141.75
PASTRY,COOKIES,28,103.23
PASTRY,COOKIES,29,146.2
PASTRY,COOKIES,30,184.75
PASTRY,COOKIES,31,160.46
PASTRY,COOKIES,32,209.01
PASTRY,COOKIES,33,173.07
PASTRY,COOKIES,34,164.12
PASTRY,COOKIES,35,135.7
PASTRY,COOKIES,36,78.81
PASTRY,COOKIES,37,286.06
PASTRY,COOKIES,38,227.51
PASTRY,COOKIES,39,203.9
PASTRY,COOKIES,40,83.66
PASTRY,COOKIES,41,106.67
PASTRY,COOKIES,42,97.35
PASTRY,COOKIES,43,145.01
PASTRY,COOKIES,44,128.77
PASTRY,COOKIES,45,120.51
PASTRY,COOKIES,46,223.85
PASTRY,COOKIES,47,198.64
PASTRY,COOKIES,48,109.4
PASTRY,COOKIES,49,79.85
PASTRY,COOKIES,50,115.48
PASTRY,COOKIES,51,107.08
PASTRY,COOKIES,52,180.96
PASTRY,COOKIES,53,112.03
PASTRY,COOKIES,54,129.4
PASTRY,COOKIES,55,139.48
PASTRY,COOKIES,56,160.56
PASTRY,COOKIES,57,182.9
PASTRY,COOKIES,58,151.0
PASTRY,COOKIES,59,164.1
PASTRY,COOKIES,60,251.8
PASTRY,COOKIES,61,172.73
PASTRY,COOKIES,62,127.01
PASTRY,COOKIES,63,223.09
PASTRY,COOKIES,64,186.06
PASTRY,COOKIES,65,130.78
PASTRY,COOKIES,66,132.85
PASTRY,COOKIES,67,190.39
PASTRY,COOKIES,68,132.79
PASTRY,COOKIES,69,135.48
PASTRY,COOKIES,70,136.02
PASTRY,COOKIES,71,145.93
PASTRY,COOKIES,72,115.76
PASTRY,COOKIES,73,163.82
PASTRY,COOKIES,74,159.18
PASTRY,COOKIES,75,161.82
PASTRY,COOKIES,76,196.51
PASTRY,COOKIES,77,194.94
PASTRY,COOKIES,78,150.9
PASTRY,COOKIES,79,110.09
PASTRY,COOKIES,80,188.41
PASTRY,COOKIES,81,237.82
PASTRY,COOKIES,82,175.56
PASTRY,COOKIES,83,161.57
PASTRY,COOKIES,84,279.31
PASTRY,COOKIES,85,130.75
PASTRY,COOKIES,86,152.32
PASTRY,COOKIES,87,228.3
PASTRY,COOKIES,88,130.18
PASTRY,COOKIES,89,227.13
PASTRY,COOKIES,90,218.21
PASTRY,COOKIES,91,318.33
PASTRY,COOKIES,92,195.19
PASTRY,COOKIES,93,93.99
PASTRY,COOKIES,94,180.68
PASTRY,COOKIES,95,141.8
PASTRY,COOKIES,96,148.24
PASTRY,COOKIES,97,148.06
PASTRY,COOKIES,98,201.38
PASTRY,COOKIES,99,168.8
PASTRY,COOKIES,100,137.78
PASTRY,COOKIES,101,119.05
PASTRY,COOKIES,102,68.64
PASTRY,DELI SUPPLIES,2,15.74
PASTRY,DELI SUPPLIES,5,1.25
PASTRY,DELI SUPPLIES,6,0.99
PASTRY,DELI SUPPLIES,7,1.99
PASTRY,DELI SUPPLIES,8,14.6
PASTRY,DELI SUPPLIES,9,18.46
PASTRY,DELI SUPPLIES,10,12.48
PASTRY,DELI SUPPLIES,11,2.29
PASTRY,DELI SUPPLIES,12,8.09
PASTRY,DELI SUPPLIES,13,9.47
PASTRY,DELI SUPPLIES,14,4.79
PASTRY,DELI SUPPLIES,15,6.96
PASTRY,DELI SUPPLIES,16,23.89
PASTRY,DELI SUPPLIES,18,14.36
PASTRY,DELI SUPPLIES,19,20.95
PASTRY,DELI SUPPLIES,20,4.28
PASTRY,DELI SUPPLIES,21,9.98
PASTRY,DELI SUPPLIES,22,7.48
PASTRY,DELI SUPPLIES,23,12.18
PASTRY,DELI SUPPLIES,24,1.0
PASTRY,DELI SUPPLIES,25,4.19
PASTRY,DELI SUPPLIES,26,8.98
PASTRY,DELI SUPPLIES,27,14.35
PASTRY,DELI SUPPLIES,28,13.27
PASTRY,DELI SUPPLIES,29,19.92
PASTRY,DELI SUPPLIES,30,24.04
PASTRY,DELI SUPPLIES,31,11.56
PASTRY,DELI SUPPLIES,32,19.97
PASTRY,DELI SUPPLIES,33,18.92
PASTRY,DELI SUPPLIES,34,12.87
PASTRY,DELI SUPPLIES,36,22.14
PASTRY,DELI SUPPLIES,37,4.5
PASTRY,DELI SUPPLIES,38,11.23
PASTRY,DELI SUPPLIES,39,34.68
PASTRY,DELI SUPPLIES,40,18.77
PASTRY,DELI SUPPLIES,41,6.48
PASTRY,DELI SUPPLIES,42,11.73
PASTRY,DELI SUPPLIES,43,7.68
PASTRY,DELI SUPPLIES,44,18.26
PASTRY,DELI SUPPLIES,45,4.94
PASTRY,DELI SUPPLIES,46,7.53
PASTRY,DELI SUPPLIES,47,13.49
PASTRY,DELI SUPPLIES,48,7.49
PASTRY,DELI SUPPLIES,49,6.25
PASTRY,DELI SUPPLIES,50,8.5
PASTRY,DELI SUPPLIES,51,10.98
PASTRY,DELI SUPPLIES,52,3.31
PASTRY,DELI SUPPLIES,53,14.53
PASTRY,DELI SUPPLIES,54,13.19
PASTRY,DELI SUPPLIES,55,6.98
PASTRY,DELI SUPPLIES,56,22.99
PASTRY,DELI SUPPLIES,57,17.77
PASTRY,DELI SUPPLIES,58,29.49
PASTRY,DELI SUPPLIES,59,2.99
PASTRY,DELI SUPPLIES,60,7.5
PASTRY,DELI SUPPLIES,61,10.5
PASTRY,DELI SUPPLIES,62,31.07
PASTRY,DELI SUPPLIES,63,6.66
PASTRY,DELI SUPPLIES,64,4.09
PASTRY,DELI SUPPLIES,65,8.49
PASTRY,DELI SUPPLIES,66,17.86
PASTRY,DELI SUPPLIES,67,11.29
PASTRY,DELI SUPPLIES,68,20.13
PASTRY,DELI SUPPLIES,69,3.25
PASTRY,DELI SUPPLIES,70,9.17
PASTRY,DELI SUPPLIES,72,14.68
PASTRY,DELI SUPPLIES,73,13.57
PASTRY,DELI SUPPLIES,74,8.48
PASTRY,DELI SUPPLIES,75,10.74
PASTRY,DELI SUPPLIES,76,10.47
PASTRY,DELI SUPPLIES,77,3.0
PASTRY,DELI SUPPLIES,78,9.74
PASTRY,DELI SUPPLIES,79,8.69
PASTRY,DELI SUPPLIES,80,14.17
PASTRY,DELI SUPPLIES,81,2.75
PASTRY,DELI SUPPLIES,82,0.69
PASTRY,DELI SUPPLIES,83,1.0
PASTRY,DELI SUPPLIES,84,2.85
PASTRY,DELI SUPPLIES,85,3.29
PASTRY,DELI SUPPLIES,86,1.29
PASTRY,DELI SUPPLIES,87,14.46
PASTRY,DELI SUPPLIES,88,11.76
PASTRY,DELI SUPPLIES,89,11.65
PASTRY,DELI SUPPLIES,90,6.98
PASTRY,DELI SUPPLIES,91,1.99
PASTRY,DELI SUPPLIES,92,5.25
PASTRY,DELI SUPPLIES,93,27.49
PASTRY,DELI SUPPLIES,94,19.49
PASTRY,DELI SUPPLIES,95,3.19
PASTRY,DELI SUPPLIES,96,33.9
PASTRY,DELI SUPPLIES,97,6.49
PASTRY,DELI SUPPLIES,98,32.21
PASTRY,DELI SUPPLIES,99,31.3
PASTRY,DELI SUPPLIES,100,1.0
PASTRY,DELI SUPPLIES,101,38.97
PASTRY,DELI SUPPLIES,102,2.0
PASTRY,PIES,1,12.98
PASTRY,PIES,2,20.96
PASTRY,PIES,3,12.46
PASTRY,PIES,4,7.98
PASTRY,PIES,5,10.98
PASTRY,PIES,6,42.41
PASTRY,PIES,7,47.39
PASTRY,PIES,8,62.84
PASTRY,PIES,9,58.82
PASTRY,PIES,10,77.4
PASTRY,PIES,11,33.89
PASTRY,PIES,12,55.85
PASTRY,PIES,13,34.41
PASTRY,PIES,14,83.32
PASTRY,PIES,15,151.17
PASTRY,PIES,16,104.36
PASTRY,PIES,17,93.79
PASTRY,PIES,18,80.81
PASTRY,PIES,19,89.29
PASTRY,PIES,20,78.32
PASTRY,PIES,21,97.56
PASTRY,PIES,22,58.35
PASTRY,PIES,23,111.25
PASTRY,PIES,24,98.26
PASTRY,PIES,25,63.86
PASTRY,PIES,26,127.1
PASTRY,PIES,27,111.98
PASTRY,PIES,28,139.7
PASTRY,PIES,29,174.16
PASTRY,PIES,30,170.14
PASTRY,PIES,31,181.12
PASTRY,PIES,32,152.16
PASTRY,PIES,33,253.92
PASTRY,PIES,34,172.64
PASTRY,PIES,35,475.71
PASTRY,PIES,36,688.86
PASTRY,PIES,37,140.21
PASTRY,PIES,38,163.25
PASTRY,PIES,39,153.4
PASTRY,PIES,40,300.81
PASTRY,PIES,41,113.24
PASTRY,PIES,42,85.32
PASTRY,PIES,43,52.38
PASTRY,PIES,44,70.84
PASTRY,PIES,45,48.88
PASTRY,PIES,46,77.8
PASTRY,PIES,47,91.28
PASTRY,PIES,48,88.31
PASTRY,PIES,49,92.62
PASTRY,PIES,50,77.35
PASTRY,PIES,51,147.9
PASTRY,PIES,52,87.69
PASTRY,PIES,53,164.63
PASTRY,PIES,54,133.31
PASTRY,PIES,55,91.25
PASTRY,PIES,56,144.88
PASTRY,PIES,57,87.81
PASTRY,PIES,58,121.98
PASTRY,PIES,59,85.81
PASTRY,PIES,60,77.01
PASTRY,PIES,61,105.24
PASTRY,PIES,62,161.15
PASTRY,PIES,63,100.25
PASTRY,PIES,64,111.47
PASTRY,PIES,65,141.74
PASTRY,PIES,66,99.16
PASTRY,PIES,67,169.76
PASTRY,PIES,68,78.27
PASTRY,PIES,69,116.78
PASTRY,PIES,70,159.57
PASTRY,PIES,71,119.07
PASTRY,PIES,72,98.09
PASTRY,PIES,73,121.52
PASTRY,PIES,74,117.69
PASTRY,PIES,75,110.26
PASTRY,PIES,76,146.0
PASTRY,PIES,77,61.08
PASTRY,PIES,78,149.19
PASTRY,PIES,79,135.87
PASTRY,PIES,80,102.42
PASTRY,PIES,81,202.43
PASTRY,PIES,82,206.81
PASTRY,PIES,83,213.81
PASTRY,PIES,84,213.96
PASTRY,PIES,85,175.61
PASTRY,PIES,86,188.97
PASTRY,PIES,87,358.54
PASTRY,PIES,88,471.98
PASTRY,PIES,89,105.28
PASTRY,PIES,90,92.64
PASTRY,PIES,91,146.1
PASTRY,PIES,92,303.33
PASTRY,PIES,93,119.64
PASTRY,PIES,94,69.46
PASTRY,PIES,95,43.41
PASTRY,PIES,96,65.36
PASTRY,PIES,97,54.73
PASTRY,PIES,98,152.41
PASTRY,PIES,99,130.75
PASTRY,PIES,100,95.34
PASTRY,PIES,101,96.8
PASTRY,PIES,102,48.47
PASTRY,ROLLS,1,18.35
PASTRY,ROLLS,2,31.98
PASTRY,ROLLS,3,33.49
PASTRY,ROLLS,4,22.53
PASTRY,ROLLS,5,39.25
PASTRY,ROLLS,6,44.38
PASTRY,ROLLS,7,28.16
PASTRY,ROLLS,8,60.73
PASTRY,ROLLS,9,44.73
PASTRY,ROLLS,10,64.33
PASTRY,ROLLS,11,71.89
PASTRY,ROLLS,12,61.15
PASTRY,ROLLS,13,57.94
PASTRY,ROLLS,14,67.62
PASTRY,ROLLS,15,101.9
PASTRY,ROLLS,16,91.94
PASTRY,ROLLS,17,96.28
PASTRY,ROLLS,18,80.83
PASTRY,ROLLS,19,85.78
PASTRY,ROLLS,20,137.25
PASTRY,ROLLS,21,145.06
PASTRY,ROLLS,22,74.8
PASTRY,ROLLS,23,129.64
PASTRY,ROLLS,24,148.63
PASTRY,ROLLS,25,87.14
PASTRY,ROLLS,26,92.91
PASTRY,ROLLS,27,120.18
PASTRY,ROLLS,28,96.13
PASTRY,ROLLS,29,101.48
PASTRY,ROLLS,30,95.77
PASTRY,ROLLS,31,103.28
PASTRY,ROLLS,32,115.31
PASTRY,ROLLS,33,87.62
PASTRY,ROLLS,34,90.3
PASTRY,ROLLS,35,143.08
PASTRY,ROLLS,36,175.03
PASTRY,ROLLS,37,96.94
PASTRY,ROLLS,38,76.26
PASTRY,ROLLS,39,141.91
PASTRY,ROLLS,40,121.23
PASTRY,ROLLS,41,131.6
PASTRY,ROLLS,42,122.2
PASTRY,ROLLS,43,114.57
PASTRY,ROLLS,44,93.6
PASTRY,ROLLS,45,93.59
PASTRY,ROLLS,46,117.5
PASTRY,ROLLS,47,105.66
PASTRY,ROLLS,48,106.82
PASTRY,ROLLS,49,121.75
PASTRY,ROLLS,50,110.14
PASTRY,ROLLS,51,87.13
PASTRY,ROLLS,52,106.78
PASTRY,ROLLS,53,102.74
PASTRY,ROLLS,54,91.46
PASTRY,ROLLS,55,121.19
PASTRY,ROLLS,56,190.38
PASTRY,ROLLS,57,91.93
PASTRY,ROLLS,58,88.35
PASTRY,ROLLS,59,114.46
PASTRY,ROLLS,60,143.7
PASTRY,ROLLS,61,92.77
PASTRY,ROLLS,62,98.88
PASTRY,ROLLS,63,88.94
PASTRY,ROLLS,64,93.65
PASTRY,ROLLS,65,139.6
PASTRY,ROLLS,66,127.91
PASTRY,ROLLS,67,145.3
PASTRY,ROLLS,68,110.94
PASTRY,ROLLS,69,112.02
PASTRY,ROLLS,70,104.74
PASTRY,ROLLS,71,72.82
PASTRY,ROLLS,72,121.43
PASTRY,ROLLS,73,151.1
PASTRY,ROLLS,74,101.72
PASTRY,ROLLS,75,68.05
PASTRY,ROLLS,76,193.84
PASTRY,ROLLS,77,126.7
PASTRY,ROLLS,78,81.16
PASTRY,ROLLS,79,76.99
PASTRY,ROLLS,80,109.05
PASTRY,ROLLS,81,92.2
PASTRY,ROLLS,82,110.19
PASTRY,ROLLS,83,121.83
